Index	Var	Importance
78	Q9HBI1_PARVB	0.965563695563696
558	P62333_PRS10	0.853671143671144
67	P68363_TBA1B	0.85330755664089
140	P0DMV9_HS71B	0.841817935151268
340	P49411_EFTU	0.838580925247592
380	P62136_PP1A	0.837376204042871
535	P09525_ANXA4	0.836117216117216
395	P19971_TYPH	0.834472934472934
55	P07195_LDHB	0.833844797178131
270	P48643_TCPE	0.83304300637634
191	P68104_EF1A1	0.829618776285443
542	O95336_6PGL	0.825600325600326
290	P30153_2AAA	0.825581332247999
533	P62191_PRS4	0.818711165377832
44	Q99880_H2B1L	0.817224257224257
364	Q07960_RHG01	0.81366978700312
123	P52566_GDIR2	0.81323022656356
307	P07741_APT	0.809298602631936
556	P25815_S100P	0.807548500881834
418	O75608_LYPA1	0.805714285714286
538	O60496_DOK2	0.803256003256003
